chart_date,country,release_cohort_month,chart_tracks,streams,average_rank,average_days_since_release
2026-06-22,IT,2024-11-01,4,263065,119.25,576.25
2026-06-22,IT,2025-06-01,4,223521,136.5,374.25
2026-06-22,IT,2024-10-01,4,284041,87.0,605.0
2026-06-22,IT,2024-06-01,5,273494,139.8,734.0
2026-06-22,IT,2025-01-01,6,504035,79.66666666666667,533.0
2026-06-22,IT,2025-04-01,7,515678,86.57142857142857,433.2857142857143
2026-06-22,IT,2026-03-01,8,834289,80.375,97.62500000000001
2026-06-22,IT,2025-09-01,8,515938,115.5,272.87499999999994
2026-06-22,IT,2026-02-01,14,1211277,89.00000000000001,121.21428571428571
2026-06-22,IT,2026-05-01,15,1734064,73.06666666666668,36.00000000000001
2026-06-22,IT,2026-01-01,16,1320371,99.3125,153.5
2026-06-22,IT,2026-04-01,19,1903468,72.31578947368423,69.21052631578947
2026-06-22,IT,2026-06-01,21,1918762,72.6190476190476,9.61904761904762
2026-06-04,IT,2016-01-01,1,86989,61.0,3786.0
2026-06-04,IT,2016-09-01,1,55456,147.0,3555.0
2026-06-04,IT,2016-10-01,1,56813,133.0,3513.0
2026-06-04,IT,2016-04-01,1,56794,135.0,3695.0
2026-06-04,IT,2018-11-01,1,63826,107.0,2743.0
2026-06-04,IT,2018-01-01,1,49614,191.0,3058.0
2026-06-04,IT,2024-08-01,1,56887,132.0,664.0
2026-06-04,IT,2023-01-01,1,50390,183.0,1224.0
2026-06-04,IT,2017-11-01,1,54686,154.0,3114.0
2026-06-04,IT,2020-06-01,1,50177,188.0,2177.0
2026-06-04,IT,2017-05-01,1,85625,63.0,3317.0
2026-06-04,IT,2026-06-01,1,398465,1.0,0.0
2026-06-04,IT,2025-12-01,1,56202,138.0,182.0
2026-06-04,IT,2022-07-01,1,53765,159.0,1429.0
2026-06-04,IT,2019-11-01,1,49858,189.0,2380.0
2026-06-04,IT,2019-06-01,1,50982,178.0,2533.0
2026-06-04,IT,2022-09-01,1,80201,71.0,1357.0
2026-06-04,IT,1983-06-01,1,58205,127.0,15693.0
2026-06-04,IT,2018-04-01,1,49491,193.0,2967.0
2026-06-04,IT,2022-05-01,1,109848,41.0,1490.0
2026-06-04,IT,2000-10-01,1,48836,197.0,9354.0
2026-06-04,IT,2008-06-01,1,51547,175.0,6559.0
2026-06-04,IT,2012-10-01,1,59968,118.0,4986.0
2026-06-04,IT,2020-09-01,1,56794,134.0,2078.0
2026-06-04,IT,2023-05-01,1,50225,186.0,1112.0
2026-06-04,IT,2017-03-01,1,59302,123.0,3366.0
2026-06-04,IT,1998-01-01,1,66819,96.0,10381.0
2026-06-04,IT,2011-04-01,1,102653,47.0,5515.0
2026-06-04,IT,2025-11-01,1,81902,69.0,209.0
2026-06-04,IT,2018-10-01,1,98263,50.0,2788.0
2026-06-04,IT,2005-05-01,1,48548,199.0,7678.0
2026-06-04,IT,2006-09-01,1,53457,163.0,7187.0
2026-06-04,IT,2022-06-01,1,78885,75.0,1462.0
2026-06-04,IT,2024-04-01,1,50221,187.0,790.0
2026-06-04,IT,2011-12-01,1,55514,143.0,5281.0
2026-06-04,IT,2014-08-01,1,61027,114.0,4321.0
2026-06-04,IT,2023-02-01,1,49647,190.0,1210.0
2026-06-04,IT,2020-10-01,1,54807,152.0,2043.0
2026-06-04,IT,2018-06-01,1,53021,168.0,2897.0
2026-06-04,IT,1987-08-01,2,108454,156.0,14157.0
2026-06-04,IT,2019-10-01,2,109978,148.5,2408.0
2026-06-04,IT,2024-09-01,2,117336,138.5,632.5
2026-06-04,IT,2025-02-01,2,192394,88.5,476.0
2026-06-04,IT,2021-02-01,2,196099,78.5,1938.0
2026-06-04,IT,2013-01-01,2,158359,113.5,4902.0
2026-06-04,IT,2024-02-01,2,102505,180.5,846.0
2026-06-04,IT,2023-06-01,2,115472,133.0,1094.5
2026-06-04,IT,2012-01-01,2,212260,61.5,5268.0
2026-06-04,IT,2025-08-01,2,169881,84.0,282.5
2026-06-04,IT,2023-11-01,2,102328,180.0,930.0
2026-06-04,IT,1982-11-01,3,285357,73.33333333333333,15892.0
2026-06-04,IT,2025-05-01,3,188246,137.33333333333334,379.3333333333333
2026-06-04,IT,2025-10-01,3,217095,101.0,225.66666666666666
2026-06-04,IT,2024-10-01,3,187895,121.33333333333333,587.0
2026-06-04,IT,2025-07-01,3,216555,91.0,321.0
2026-06-04,IT,2019-03-01,3,224456,80.66666666666667,2626.3333333333335
2026-06-04,IT,2025-03-01,3,354271,58.0,433.0
2026-06-04,IT,2024-11-01,4,265696,121.25,558.25
2026-06-04,IT,2025-06-01,4,285284,108.25,356.25
2026-06-04,IT,2024-12-01,4,229388,146.25,538.75
2026-06-04,IT,2024-06-01,4,236219,133.25,716.5
2026-06-04,IT,2025-09-01,5,371599,90.2,257.2
2026-06-04,IT,2025-01-01,6,602570,58.5,515.0
2026-06-04,IT,2026-03-01,7,849395,58.85714285714286,81.14285714285715
2026-06-04,IT,2025-04-01,8,668797,82.62500000000001,415.875
2026-06-04,IT,2026-02-01,14,1472490,73.50000000000001,101.78571428571429
2026-06-04,IT,2026-01-01,16,1298641,109.0,133.75
2026-06-04,IT,2026-04-01,21,2417986,65.80952380952382,52.47619047619047
2026-06-04,IT,2026-05-01,24,2482657,85.125,15.874999999999996
